isolate,year,state,region,country,continent,vir_cutoff,Pc14,Pc35,Pc36,Pc38,Pc39,Pc40,Pc45,Pc46,Pc48,Pc50,Pc51,Pc52,Pc53,Pc54,Pc55,Pc56,Pc57,Pc58,Pc59,Pc60,Pc61,Pc62,Pc63,Pc64,Pc67,Pc68,Pc70,Pc71,Pc91,Pc94,Pc96,MARVELOUS,H548,IAB605Xsel.,WIX4361-9,TAM-O-405,Belle,HiFi,Leggett,Stainless
02MN076-9,2002,MN,North,USA,N_America,3,1,1,4,4,1,2,0,2,4,1,4,4,0,4,1,4,4,1,4,2,2,4,4,4,2,0,1,1,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN077-1,2002,MN,North,USA,N_America,3,1,1,4,1,4,1,0,1,1,0,4,1,0,1,4,4,1,0,4,3,3,1,1,1,3,0,1,4,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN077-2,2002,MN,North,USA,N_America,3,4,4,4,4,4,3,1,3,4,1,4,4,0,4,4,4,4,1,4,1,2,1,2,2,1,0,4,4,NA,NA,NA,4,3,NA,NA,NA,NA,NA,NA,NA
02MN077-3,2002,MN,North,USA,N_America,3,1,4,4,4,1,1,1,2,1,0,4,1,0,1,1,4,4,1,4,1,1,2,4,1,3,0,4,1,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN077-4,2002,MN,North,USA,N_America,3,4,4,4,1,4,4,0,1,4,NA,4,4,0,2,4,4,1,1,4,2,1,1,1,1,2,0,4,4,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN077-6,2002,MN,North,USA,N_America,3,4,1,4,3,4,2,1,1,1,0,0,4,0,2,4,4,3,1,4,3,2,1,3,1,2,0,3,4,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN078-1,2002,MN,North,USA,N_America,3,4,1,4,3,1,2,0,1,3,3,4,3,0,2,1,4,1,1,4,3,3,3,1,3,2,0,1,1,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN078-2,2002,MN,North,USA,N_America,3,1,1,4,4,0,1,0,1,4,0,4,3,0,3,1,4,1,0,4,2,2,3,3,3,2,0,1,4,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN078-3,2002,MN,North,USA,N_America,3,4,4,4,1,4,4,0,3,4,0,4,4,0,2,4,4,4,3,4,3,2,2,1,3,2,0,4,4,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN078-4,2002,MN,North,USA,N_America,3,4,4,4,1,4,4,0,3,4,0,4,4,0,2,4,4,4,3,4,4,3,2,1,2,2,0,4,4,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN078-5,2002,MN,North,USA,N_America,3,1,1,4,4,1,1,0,2,1,1,4,1,0,0,1,1,4,0,0,1,1,1,1,0,1,0,0,1,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN078-7,2002,MN,North,USA,N_America,3,4,4,4,4,4,3,0,4,4,0,4,4,0,3,4,4,3,2,4,4,4,2,3,3,2,0,4,4,NA,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA
02MN078-8,2002,MN,North,USA,N_America,3,4,4,4,4,4,4,1,3,4,0,4,4,1,2,4,4,4,2,3,2,2,2,2,2,2,0,4,4,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN079-3,2002,MN,North,USA,N_America,3,4,4,4,1,4,4,1,4,4,1,4,4,1,0,1,4,4,1,4,1,2,1,1,1,2,1,3,4,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN079-4,2002,MN,North,USA,N_America,3,4,4,4,1,4,4,1,2,4,1,4,4,0,2,4,4,1,2,3,3,2,1,1,1,2,0,4,3,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN079-8,2002,MN,North,USA,N_America,3,4,1,4,1,4,2,0,2,3,0,4,4,0,1,4,4,1,1,3,2,2,1,1,1,2,0,1,4,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN080-1,2002,MN,North,USA,N_America,3,4,1,1,1,1,3,1,3,4,0,4,4,0,1,1,4,4,0,4,2,2,2,1,1,3,0,1,1,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN080-2,2002,MN,North,USA,N_America,3,4,4,4,1,4,4,1,3,4,0,4,4,0,1,4,4,4,2,4,4,4,1,1,1,2,0,4,4,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN080-3,2002,MN,North,USA,N_America,3,4,4,4,4,4,4,0,3,4,1,4,4,0,4,4,4,4,1,3,2,2,1,4,1,2,0,4,4,NA,NA,NA,4,3,NA,NA,NA,NA,NA,NA,NA
02MN080-4,2002,MN,North,USA,N_America,3,4,1,4,1,4,4,0,1,4,1,4,4,0,1,4,4,1,0,4,2,1,1,1,1,3,0,1,4,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN080-5,2002,MN,North,USA,N_America,3,4,1,4,4,1,4,1,1,4,1,4,4,0,1,1,4,4,1,4,3,2,2,4,2,2,0,1,1,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN080-7,2002,MN,North,USA,N_America,3,4,4,4,4,4,4,0,3,4,0,4,4,0,4,4,4,4,2,4,3,2,2,2,1,3,0,4,4,NA,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA
02MN080-8,2002,MN,North,USA,N_America,3,4,4,4,1,4,3,1,3,4,4,4,4,0,3,4,4,4,2,4,4,4,2,1,1,2,0,4,4,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN081-1,2002,MN,North,USA,N_America,3,1,1,4,2,1,1,1,1,4,1,0,4,0,2,1,4,1,0,3,2,2,1,1,1,1,0,1,1,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN081-2,2002,MN,North,USA,N_America,3,4,3,4,1,1,4,1,2,4,1,0,4,0,4,1,4,4,1,3,2,2,1,1,1,3,0,1,1,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN081-3,2002,MN,North,USA,N_America,3,4,4,4,4,4,4,0,4,4,0,4,4,1,1,4,4,4,1,4,3,3,1,3,1,3,0,4,4,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN081-4,2002,MN,North,USA,N_America,3,1,1,4,3,1,1,1,4,4,0,4,4,0,1,4,4,1,0,2,2,1,1,1,1,2,0,1,1,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN081-5,2002,MN,North,USA,N_America,3,4,1,4,2,1,1,1,1,4,1,3,4,0,2,2,4,1,1,4,3,3,2,1,1,2,0,1,1,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN081-7,2002,MN,North,USA,N_America,3,1,1,4,3,1,1,1,1,4,0,0,4,0,2,1,4,1,0,4,3,3,2,1,1,2,0,1,1,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN081-8,2002,MN,North,USA,N_America,3,4,4,4,2,4,4,1,1,1,1,1,1,0,1,4,4,1,1,3,1,3,1,1,3,1,0,4,4,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN082-2,2002,MN,North,USA,N_America,3,4,4,4,4,3,3,0,1,3,2,4,4,0,4,3,4,NA,1,4,2,2,4,4,4,3,0,4,3,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN082-3,2002,MN,North,USA,N_America,3,4,1,4,0,4,4,1,1,4,4,4,4,1,1,4,4,4,1,4,4,4,1,1,1,2,0,1,4,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN082-6,2002,MN,North,USA,N_America,3,4,4,4,4,4,2,0,4,4,0,4,4,0,3,4,3,3,2,3,3,2,1,4,1,2,0,4,4,NA,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA
02MN082-7,2002,MN,North,USA,N_America,3,4,1,4,4,1,2,0,1,1,0,0,1,0,1,1,4,1,0,1,2,2,1,4,1,2,0,1,1,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN082-8,2002,MN,North,USA,N_America,3,4,4,4,2,4,4,1,3,4,0,4,4,0,2,4,4,1,2,1,2,1,2,1,2,2,0,4,4,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN083-1,2002,MN,North,USA,N_America,3,4,4,4,1,1,1,1,1,1,1,4,1,0,3,1,4,1,2,4,2,2,1,1,1,2,0,1,1,NA,NA,NA,4,0,NA,NA,NA,NA,NA,NA,NA
02MN083-10,2002,MN,North,USA,N_America,3,4,4,4,4,4,4,0,3,4,0,4,4,0,1,4,4,4,1,4,2,3,1,4,1,3,0,4,4,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN083-11,2002,MN,North,USA,N_America,3,1,4,4,4,1,1,1,1,1,1,1,1,0,1,1,4,1,1,2,2,2,1,4,1,2,0,1,1,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN083-12,2002,MN,North,USA,N_America,3,1,1,4,4,4,1,1,1,4,1,4,4,0,1,4,4,1,0,4,3,2,2,4,2,1,0,1,4,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN083-13,2002,MN,North,USA,N_America,3,1,1,4,4,4,1,0,4,1,4,4,1,0,1,4,4,4,1,4,4,2,2,4,3,2,0,4,4,NA,NA,NA,4,2,NA,NA,NA,NA,NA,NA,NA
02MN083-14,2002,MN,North,USA,N_America,3,4,4,4,1,4,1,0,1,0,0,4,1,0,1,4,1,1,0,1,2,3,1,1,1,1,0,1,4,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN083-15,2002,MN,North,USA,N_America,3,4,1,1,2,1,1,0,4,0,0,1,1,1,2,1,1,4,0,1,2,1,1,1,1,2,0,1,1,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN083-16,2002,MN,North,USA,N_America,3,4,4,4,2,1,2,1,1,1,1,3,1,0,1,1,4,1,2,3,2,1,2,1,2,2,1,1,1,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN083-17,2002,MN,North,USA,N_America,3,4,4,4,1,1,2,1,1,1,1,4,1,0,2,1,4,1,2,4,2,2,1,1,1,2,0,NA,1,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN083-18,2002,MN,North,USA,N_America,3,1,4,4,4,4,1,0,1,1,0,1,1,0,1,4,4,2,1,3,3,4,3,3,1,1,0,4,4,NA,NA,NA,4,3,NA,NA,NA,NA,NA,NA,NA
02MN083-2,2002,MN,North,USA,N_America,3,4,4,4,3,3,4,1,4,4,0,3,4,0,3,3,4,4,2,3,3,3,3,3,3,NA,NA,4,3,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN083-3,2002,MN,North,USA,N_America,3,4,1,1,3,1,4,0,2,1,1,0,1,0,1,1,1,3,0,3,2,3,1,3,1,2,0,1,1,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN083-4,2002,MN,North,USA,N_America,3,4,1,4,4,4,4,1,3,1,0,4,1,0,1,4,4,4,0,4,3,2,2,4,1,3,0,3,4,NA,NA,NA,4,2,NA,NA,NA,NA,NA,NA,NA
02MN083-6,2002,MN,North,USA,N_America,3,4,4,2,1,1,4,0,1,0,0,4,1,0,2,1,2,1,2,2,4,4,1,1,1,2,0,1,1,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN083-8,2002,MN,North,USA,N_America,3,4,4,4,1,1,4,0,1,1,4,1,1,0,1,1,3,4,2,2,1,1,1,1,1,2,0,4,1,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN083-9,2002,MN,North,USA,N_America,3,1,4,4,3,4,1,1,1,0,1,1,1,0,3,4,4,2,1,4,3,2,3,1,1,2,0,4,4,NA,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA
02MN084-1,2002,MN,North,USA,N_America,3,4,4,4,4,4,4,0,1,1,0,3,1,0,2,4,4,1,3,4,2,3,2,4,1,2,0,4,4,NA,NA,NA,4,2,NA,NA,NA,NA,NA,NA,NA
02MN084-10,2002,MN,North,USA,N_America,3,1,1,4,4,4,1,0,2,4,1,4,4,1,1,4,3,1,0,3,2,1,1,3,1,1,1,1,4,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN084-11,2002,MN,North,USA,N_America,3,1,1,4,1,4,1,0,4,1,1,4,1,0,1,4,4,4,1,1,3,4,1,1,1,1,0,1,4,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN084-12,2002,MN,North,USA,N_America,3,4,4,1,1,4,3,0,2,4,1,1,4,0,1,4,3,1,1,4,4,3,1,1,1,2,1,4,4,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN084-13,2002,MN,North,USA,N_America,3,1,1,4,1,4,1,1,4,1,1,4,1,0,1,4,4,4,0,1,4,3,1,1,1,1,0,4,4,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN084-13/2,2002,MN,North,USA,N_America,3,1,1,4,1,4,1,1,4,1,1,4,1,0,1,4,4,4,1,1,3,3,1,1,1,1,0,1,4,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN084-14,2002,MN,North,USA,N_America,3,4,1,3,4,3,3,0,1,1,0,4,0,0,2,3,2,2,1,4,2,2,2,3,1,3,0,4,4,NA,NA,NA,4,2,NA,NA,NA,NA,NA,NA,NA
02MN084-15,2002,MN,North,USA,N_America,3,1,1,4,1,4,1,0,3,1,1,4,0,0,1,4,4,4,0,1,3,3,1,1,1,1,0,1,4,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN084-16,2002,MN,North,USA,N_America,3,1,1,4,4,4,4,1,1,0,0,0,0,1,1,4,3,1,0,4,2,1,1,4,3,1,0,1,4,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN084-17,2002,MN,North,USA,N_America,3,4,3,4,3,2,2,1,1,1,1,4,1,1,3,2,4,1,1,4,2,2,2,2,1,1,0,3,3,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN084-2,2002,MN,North,USA,N_America,3,4,4,4,4,4,4,0,3,4,0,4,4,0,1,4,4,3,2,4,4,4,2,3,2,2,0,4,4,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN084-3,2002,MN,North,USA,N_America,3,4,1,4,4,4,4,1,1,1,1,4,1,0,1,4,4,1,2,4,2,1,2,3,2,2,0,1,4,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN084-7,2002,MN,North,USA,N_America,3,4,4,1,1,4,3,1,3,0,1,4,1,0,2,4,1,4,2,4,4,4,2,1,1,3,0,4,4,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN084-9S,2002,MN,North,USA,N_America,3,1,4,1,3,2,1,4,1,1,3,1,1,1,2,2,4,4,1,4,2,2,1,1,1,1,0,4,4,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN085-1,2002,MN,North,USA,N_America,3,4,1,4,2,4,1,0,2,1,0,4,0,1,1,4,4,4,0,1,4,4,4,0,4,2,1,3,4,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN085-10,2002,MN,North,USA,N_America,3,4,1,4,3,4,4,0,3,0,1,2,4,0,2,3,3,3,2,4,2,3,0,3,3,2,0,4,4,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN085-11,2002,MN,North,USA,N_America,3,1,1,4,1,1,4,0,3,0,4,0,1,0,1,1,3,1,0,4,4,4,1,1,1,1,0,1,1,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN085-12,2002,MN,North,USA,N_America,3,4,4,1,1,1,4,0,3,1,0,3,1,0,1,1,1,3,2,3,4,4,1,1,1,2,0,4,1,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN085-13,2002,MN,North,USA,N_America,3,1,1,4,1,1,1,0,1,0,0,4,1,0,1,1,4,1,1,4,3,1,1,1,1,2,0,1,1,NA,NA,NA,4,2,NA,NA,NA,NA,NA,NA,NA
02MN085-2,2002,MN,North,USA,N_America,3,4,4,4,3,1,4,0,2,0,0,4,1,0,1,1,4,3,3,4,2,2,1,3,1,2,0,4,1,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN085-3,2002,MN,North,USA,N_America,3,4,1,4,1,4,3,1,3,1,0,4,1,0,1,4,4,4,1,1,4,4,4,0,4,3,0,1,4,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN085-9,2002,MN,North,USA,N_America,3,4,1,4,4,4,4,1,4,1,1,4,1,0,1,4,4,4,1,4,3,3,2,4,1,1,0,1,4,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN086-1,2002,MN,North,USA,N_America,3,4,1,4,1,1,4,0,4,0,0,4,1,1,1,1,4,4,1,4,1,1,1,1,1,3,0,1,1,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN086-2,2002,MN,North,USA,N_America,3,4,4,4,1,1,1,0,1,1,1,4,1,0,1,1,4,4,2,4,2,2,1,1,2,3,0,4,1,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN086-3,2002,MN,North,USA,N_America,3,1,1,1,4,4,1,0,1,0,1,1,1,0,1,4,1,1,0,1,3,1,1,3,1,2,0,2,3,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN086-4,2002,MN,North,USA,N_America,3,4,4,4,4,3,2,0,1,0,0,0,1,0,1,4,4,4,1,1,2,2,1,4,1,4,0,4,4,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN086-4/2,2002,MN,North,USA,N_America,3,4,1,4,4,1,1,0,1,0,1,1,1,0,1,1,4,1,0,1,1,1,1,3,1,2,0,1,1,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN086-4/3,2002,MN,North,USA,N_America,3,4,4,1,3,4,4,0,1,1,1,1,1,0,1,4,1,1,4,4,2,1,2,1,2,4,0,4,4,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN086-8,2002,MN,North,USA,N_America,3,4,1,4,1,1,4,0,1,0,0,0,0,0,1,1,4,1,0,4,3,4,2,1,3,2,0,1,1,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN087-2,2002,MN,North,USA,N_America,3,4,1,4,4,4,4,1,4,1,1,4,1,1,1,4,4,4,0,4,1,2,1,2,1,2,0,1,4,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN087-3,2002,MN,North,USA,N_America,3,4,1,4,4,4,4,0,4,0,0,4,0,0,1,4,4,4,0,4,2,1,1,3,1,3,0,4,4,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN087-4,2002,MN,North,USA,N_America,3,4,4,4,4,4,1,1,4,0,0,4,1,0,1,4,4,4,1,4,4,3,1,3,1,2,0,4,4,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN087-7,2002,MN,North,USA,N_America,3,4,4,4,3,3,4,0,3,4,4,4,4,0,3,3,3,3,1,3,3,3,3,3,3,2,0,4,4,NA,NA,NA,4,3,NA,NA,NA,NA,NA,NA,NA
02MN088-1,2002,MN,North,USA,N_America,3,4,4,4,1,1,2,0,1,0,0,4,0,0,1,1,4,1,1,4,3,2,2,1,2,3,0,2,0,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN088-2,2002,MN,North,USA,N_America,3,4,1,4,1,1,4,0,1,1,1,4,4,0,1,1,1,1,0,4,2,2,1,1,1,2,0,1,1,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN088-3,2002,MN,North,USA,N_America,3,4,4,4,4,1,4,1,1,0,1,1,1,0,1,1,4,4,1,4,2,2,1,3,1,2,0,1,1,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN088-4,2002,MN,North,USA,N_America,3,4,4,4,4,4,3,0,3,1,0,4,4,0,1,4,4,3,1,4,4,3,1,4,1,2,0,4,4,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN088-5,2002,MN,North,USA,N_America,3,4,1,4,1,1,3,0,1,4,4,4,4,0,1,1,4,1,1,4,3,2,2,1,2,2,0,1,1,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN088-6,2002,MN,North,USA,N_America,3,4,1,4,1,3,3,0,1,4,4,4,4,0,1,3,4,1,2,4,3,3,3,1,1,2,0,2,3,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN088-7,2002,MN,North,USA,N_America,3,4,4,4,4,4,4,0,3,1,0,4,1,0,1,4,4,4,1,4,3,4,1,3,1,2,0,4,4,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN088-8,2002,MN,North,USA,N_America,3,4,1,4,4,3,3,0,2,0,0,4,4,0,2,2,4,4,1,4,2,2,1,2,1,2,0,1,4,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN089-1,2002,MN,North,USA,N_America,3,4,1,4,4,4,4,0,1,1,1,4,1,0,2,4,4,1,1,4,3,2,2,3,1,2,0,4,4,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN089-2,2002,MN,North,USA,N_America,3,4,4,4,1,1,4,1,2,4,3,4,4,0,1,1,4,4,2,1,2,3,2,1,2,3,0,3,1,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN089-3,2002,MN,North,USA,N_America,3,4,4,4,4,4,4,0,1,0,0,0,1,1,2,4,4,1,2,4,3,3,1,4,1,2,0,4,4,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN089-4,2002,MN,North,USA,N_America,3,4,4,1,4,4,4,0,1,0,0,4,0,0,3,4,1,1,3,1,3,3,1,4,1,2,0,4,4,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN089-6,2002,MN,North,USA,N_America,3,4,4,4,4,4,4,0,1,1,0,0,1,0,2,4,4,1,3,3,3,3,1,3,1,2,0,4,4,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN089-6/2,2002,MN,North,USA,N_America,3,4,1,4,1,1,1,1,1,0,1,1,1,0,1,1,4,1,0,4,3,3,1,1,1,1,0,0,0,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN089-7,2002,MN,North,USA,N_America,3,4,4,4,3,4,2,1,2,3,0,3,3,0,2,4,4,2,1,4,3,2,2,1,1,0,0,3,4,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN090-1,2002,MN,North,USA,N_America,3,4,4,4,1,1,4,0,3,4,1,4,4,0,1,1,4,4,1,4,2,2,1,0,1,2,0,4,4,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN090-3,2002,MN,North,USA,N_America,3,4,1,1,4,4,3,0,1,0,0,0,0,0,3,4,1,4,0,4,4,4,1,4,1,3,0,4,4,NA,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA
02MN090-4,2002,MN,North,USA,N_America,3,4,4,4,1,4,4,0,4,4,0,0,4,4,1,4,4,4,2,4,2,3,1,0,1,3,0,4,4,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN090-5,2002,MN,North,USA,N_America,3,4,4,4,4,4,4,1,3,4,0,4,4,0,2,4,4,4,2,4,4,3,1,3,1,2,0,4,4,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN091-1,2002,MN,North,USA,N_America,3,4,4,4,4,4,4,0,2,1,0,4,1,0,2,4,4,4,1,1,3,2,1,3,1,3,0,4,4,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN091-2,2002,MN,North,USA,N_America,3,4,1,4,4,4,2,1,1,0,0,0,0,0,0,4,4,1,1,4,2,2,1,4,1,2,0,1,4,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN091-3,2002,MN,North,USA,N_America,3,4,1,4,4,4,4,1,3,1,4,4,1,0,1,4,4,4,0,4,2,2,1,4,1,2,0,1,4,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN091-3/2,2002,MN,North,USA,N_America,3,4,4,2,2,4,1,0,2,1,0,4,1,0,2,4,2,3,2,3,2,2,2,2,2,2,0,4,4,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN091-4,2002,MN,North,USA,N_America,3,4,4,4,1,1,4,0,1,1,1,4,1,0,1,1,4,1,1,3,4,3,1,1,1,2,0,1,1,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN091-5,2002,MN,North,USA,N_America,3,4,4,4,1,4,4,0,2,3,0,0,3,0,2,4,4,4,2,3,3,3,1,1,1,2,0,4,4,NA,NA,NA,4,2,NA,NA,NA,NA,NA,NA,NA
02MN092-1,2002,MN,North,USA,N_America,3,1,1,4,2,4,1,1,4,0,0,4,1,1,1,4,4,4,0,0,2,2,1,1,1,3,0,3,4,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN092-2,2002,MN,North,USA,N_America,3,1,1,1,2,4,1,1,3,1,0,4,1,0,1,4,2,4,0,4,3,3,1,1,1,2,0,1,4,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN092-3,2002,MN,North,USA,N_America,3,4,4,4,4,4,2,1,2,1,1,4,1,0,1,4,4,1,1,4,3,2,2,4,2,2,0,4,4,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN092-4,2002,MN,North,USA,N_America,3,4,4,4,4,3,1,1,2,4,1,4,4,0,1,4,4,4,1,4,2,3,1,4,0,2,0,4,4,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN093-1,2002,MN,North,USA,N_America,3,4,4,4,4,1,4,1,4,0,0,4,1,1,4,1,4,4,2,4,4,4,1,3,1,2,0,4,1,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN093-2,2002,MN,North,USA,N_America,3,1,1,4,4,1,1,0,1,4,0,4,4,1,4,1,4,NA,1,4,2,1,3,4,4,2,0,1,1,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN093-4,2002,MN,North,USA,N_America,3,1,4,4,4,4,4,1,4,1,1,1,1,1,1,4,4,4,2,4,2,1,1,4,1,3,0,4,4,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN093-7,2002,MN,North,USA,N_America,3,3,1,2,1,4,3,0,1,1,0,0,1,0,1,4,1,3,0,3,2,2,1,1,1,2,0,1,4,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN094-1,2002,MN,North,USA,N_America,3,1,1,4,1,1,1,0,4,1,1,4,1,0,2,1,4,4,0,1,3,2,2,1,1,2,0,1,1,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
02MN094-2,2002,MN,North,USA,N_America,3,4,4,4,4,4,4,1,3,3,0,4,4,0,2,4,4,3,4,4,3,3,3,NA,2,2,0,4,4,NA,NA,NA,4,2,NA,NA,NA,NA,NA,NA,NA
02MN094-3,2002,MN,North,USA,N_America,3,1,1,4,1,1,1,0,1,0,0,4,1,0,2,1,4,1,0,4,1,1,2,1,1,1,0,1,1,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA
